Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,closantel,0,20200805,serial; see notes,JU775,1,,,
p041,H03,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,JU775,3,,,
p041,H04,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,DL238,3,,,
p041,H05,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,MY16,3,,,
p041,H06,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,CB4856,3,,,
p041,H07,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,PD1074,3,,,
p041,H08,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,CX11314,3,,,
p041,H10,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,DL238,3,,,
p041,H11,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,MY16,3,,,
p042,A01,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,PD1074,3,,,
p042,A02,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,CX11314,3,,,
p042,A03,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,JU775,3,,,
p042,A04,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,DL238,3,,,
p042,A05,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,MY16,3,,,
p042,A06,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,CB4856,3,,,
p042,A07,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,PD1074,3,,,
p042,A08,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,CX11314,3,,,
p042,A10,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,DL238,3,,,
p042,A11,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,MY16,3,,,
p042,A12,48h,10,15hHB101_20200813,DMSO,1,dec,0,20200805,serial; see notes,CB4856,3,,,
p042,B01,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,PD1074,3,,,
p042,B02,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,CX11314,3,,,
p042,B03,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,JU775,3,,,
p042,B04,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,DL238,3,,,
p042,B05,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,MY16,3,,,
p042,B06,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,CB4856,3,,,
p042,B07,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,PD1074,3,,,
p042,B08,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,CX11314,3,,,
p042,B10,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,DL238,3,,,
p042,B11,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,MY16,3,,,
p042,B12,48h,10,15hHB101_20200813,DMSO,1,dec,22.97818,20200805,serial; see notes,CB4856,3,,,
p042,C01,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,PD1074,3,,,
p042,C02,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,CX11314,3,,,
p042,C03,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,JU775,3,,,
p042,C04,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,DL238,3,,,
p042,C05,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,MY16,3,,,
p042,C06,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,CB4856,3,,,
p042,C07,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,PD1074,3,,,
p042,C08,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,CX11314,3,,,
p042,C10,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,DL238,3,,,
p042,C11,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,MY16,3,,,
p042,C12,48h,10,15hHB101_20200813,DMSO,1,dec,40.21182,20200805,serial; see notes,CB4856,3,,,
p042,D01,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,PD1074,3,,,
p042,D02,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,CX11314,3,,,
p042,D03,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,JU775,3,,,
p042,D04,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,DL238,3,,,
p042,D05,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,MY16,3,,,
p042,D06,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,CB4856,3,,,
p042,D07,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,PD1074,3,,,
p042,D08,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,CX11314,3,,,
p042,D10,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,DL238,3,,,
p042,D11,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,MY16,3,,,
p042,D12,48h,10,15hHB101_20200813,DMSO,1,dec,70.37068,20200805,serial; see notes,CB4856,3,,,
p042,E01,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,PD1074,3,,,
p042,E02,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,CX11314,3,,,
p042,E03,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,JU775,3,,,
p042,E04,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,DL238,3,,,
p042,E05,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,MY16,3,,,
p042,E06,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,CB4856,3,,,
p042,E07,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,PD1074,3,,,
p042,E08,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,CX11314,3,,,
p042,E10,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,DL238,3,,,
p042,E11,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,MY16,3,,,
p042,E12,48h,10,15hHB101_20200813,DMSO,1,dec,123.14869,20200805,serial; see notes,CB4856,3,,,
p042,F01,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,PD1074,3,,,
p042,F02,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,CX11314,3,,,
p042,F03,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,JU775,3,,,
p042,F04,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,DL238,3,,,
p042,F05,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,MY16,3,,,
p042,F06,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,CB4856,3,,,
p042,F07,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,PD1074,3,,,
p042,F08,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,CX11314,3,,,
p042,F10,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,DL238,3,,,
p042,F11,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,MY16,3,,,
p042,F12,48h,10,15hHB101_20200813,DMSO,1,dec,215.5102,20200805,serial; see notes,CB4856,3,,,
p042,G01,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,PD1074,3,,,
p042,G02,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,CX11314,3,,,
p042,G03,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,JU775,3,,,
p042,G04,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,DL238,3,,,
p042,G05,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,MY16,3,,,
p042,G06,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,CB4856,3,,,
p042,G07,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,PD1074,3,,,
p042,G08,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,CX11314,3,,,
p042,G10,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,DL238,3,,,
p042,G11,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,MY16,3,,,
p042,G12,48h,10,15hHB101_20200813,DMSO,1,dec,377.14286,20200805,serial; see notes,CB4856,3,,,
p042,H01,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,PD1074,3,,,
p042,H02,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,CX11314,3,,,
p042,H03,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,JU775,3,,,
p042,H04,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,DL238,3,,,
p042,H05,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,MY16,3,,,
p042,H06,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,CB4856,3,,,
p042,H07,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,PD1074,3,,,
p042,H08,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,CX11314,3,,,
p042,H10,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,DL238,3,,,
p042,H11,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,MY16,3,,,
p042,H12,48h,10,15hHB101_20200813,DMSO,1,dec,660,20200805,serial; see notes,CB4856,3,,,
p043,A01,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,1,,,
p043,A02,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,1,,,
p043,A03,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,1,,,
p043,A04,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,1,,,
p043,A05,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,1,,,
p043,A06,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,1,,,
p043,A07,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,1,,,
p043,A08,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,1,,,
p043,A09,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,1,,,
p043,A10,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,1,,,
p043,A11,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,1,,,
p043,A12,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,1,,,
p043,B01,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,1,,,
p043,B02,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,1,,,
p043,B03,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,1,,,
p043,B04,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,1,,,
p043,B05,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,1,,,
p043,B06,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,1,,,
p043,B07,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,1,,,
p043,B08,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,1,,,
p043,B09,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,1,,,
p043,B10,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,1,,,
p043,B11,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,1,,,
p043,B12,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,1,,,
p043,C01,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,1,,,
p043,C02,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,1,,,
p043,C03,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,1,,,
p043,C04,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,1,,,
p043,C05,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,1,,,
p043,C06,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,1,,,
p043,C07,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,1,,,
p043,C08,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,1,,,
p043,C09,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,1,,,
p043,C10,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,1,,,
p043,C11,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,1,,,
p043,C12,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,1,,,
p043,D01,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,1,,,
p043,D02,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,1,,,
p043,D03,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,1,,,
p043,D04,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,1,,,
p043,D05,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,1,,,
p043,D06,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,1,,,
p043,D07,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,1,,,
p043,D08,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,1,,,
p043,D09,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,1,,,
p043,D10,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,1,,,
p043,D11,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,1,,,
p043,D12,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,1,,,
p043,E01,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,1,,,
p043,E02,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,1,,,
p043,E03,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,1,,,
p043,E04,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,1,,,
p043,E05,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,MY16,1,,,
p043,E06,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,1,,,
p043,E07,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,1,,,
p043,E08,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,1,,,
p043,E09,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,1,,,
p043,E10,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,1,,,
p043,E11,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,MY16,1,,,
p043,E12,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,1,,,
p043,F01,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,1,,,
p043,F02,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,1,,,
p043,F03,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,1,,,
p043,F04,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,1,,,
p043,F05,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,MY16,1,,,
p043,F06,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,1,,,
p043,F07,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,1,,,
p043,F08,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,1,,,
p043,F09,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,1,,,
p043,F10,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,1,,,
p043,F11,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,MY16,1,,,
p043,F12,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,DL238,1,,,
p043,G01,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,1,,,
p043,G02,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,1,,,
p043,G03,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,1,,,
p043,G04,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,1,,,
p043,G05,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,MY16,1,,,
p043,G06,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,1,,,
p043,G07,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,JU775,1,,,
p043,G08,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CX11314,1,,,
p043,G09,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,PD1074,1,,,
p043,G10,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,CB4856,1,,,
p043,G11,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,MY16,1,,,
p043,G12,48h,10,15hHB101_20200813,water,1,cry5b,22,20200805,serial; see notes,DL238,1,,,
p043,H01,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,1,,,
p043,H02,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,1,,,
p043,H03,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,1,,,
p043,H04,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,1,,,
p043,H05,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,MY16,1,,,
p043,H06,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,1,,,
p043,H07,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,JU775,1,,,
p043,H08,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CX11314,1,,,
p043,H09,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,PD1074,1,,,
p043,H10,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,CB4856,1,,,
p043,H11,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,MY16,1,,,
p043,H12,48h,10,15hHB101_20200813,water,1,cry5b,33,20200805,serial; see notes,DL238,1,,,
p044,A01,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,JU775,1,,,
p044,A02,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,1,,,
p044,A03,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,1,,,
p044,A04,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,1,,,
p044,A05,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,1,,,
p044,A06,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,1,,,
p044,A08,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CX11314,1,,,
p044,A09,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,PD1074,1,,,
p044,A10,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,CB4856,1,,,
p044,A11,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,MY16,1,,,
p044,A12,48h,10,15hHB101_20200813,water,1,cry5b,0,20200805,serial; see notes,DL238,1,,,
p044,B01,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,JU775,1,,,
p044,B02,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,1,,,
p044,B03,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,1,,,
p044,B04,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,1,,,
p044,B05,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,1,,,
p044,B06,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,1,,,
p044,B08,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CX11314,1,,,
p044,B09,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,PD1074,1,,,
p044,B10,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,CB4856,1,,,
p044,B11,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,MY16,1,,,
p044,B12,48h,10,15hHB101_20200813,water,1,cry5b,2.89712,20200805,serial; see notes,DL238,1,,,
p044,C01,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,JU775,1,,,
p044,C02,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,1,,,
p044,C03,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,1,,,
p044,C04,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,1,,,
p044,C05,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,1,,,
p044,C06,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,1,,,
p044,C08,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CX11314,1,,,
p044,C09,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,PD1074,1,,,
p044,C10,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,CB4856,1,,,
p044,C11,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,MY16,1,,,
p044,C12,48h,10,15hHB101_20200813,water,1,cry5b,4.34568,20200805,serial; see notes,DL238,1,,,
p044,D01,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,JU775,1,,,
p044,D02,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,1,,,
p044,D03,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,1,,,
p044,D04,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,1,,,
p044,D05,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,1,,,
p044,D06,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,1,,,
p044,D08,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CX11314,1,,,
p044,D09,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,PD1074,1,,,
p044,D10,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,CB4856,1,,,
p044,D11,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,MY16,1,,,
p044,D12,48h,10,15hHB101_20200813,water,1,cry5b,6.51852,20200805,serial; see notes,DL238,1,,,
p044,E01,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,JU775,1,,,
p044,E02,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,1,,,
p044,E03,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,1,,,
p044,E04,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,1,,,
p044,E05,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,MY16,1,,,
p044,E06,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,1,,,
p044,E08,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CX11314,1,,,
p044,E09,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,PD1074,1,,,
p044,E10,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,CB4856,1,,,
p044,E11,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,MY16,1,,,
p044,E12,48h,10,15hHB101_20200813,water,1,cry5b,9.77778,20200805,serial; see notes,DL238,1,,,
p044,F01,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,JU775,1,,,
p044,F02,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CX11314,1,,,
p044,F03,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,PD1074,1,,,
p044,F04,48h,10,15hHB101_20200813,water,1,cry5b,14.66667,20200805,serial; see notes,CB4856,1,,,
